column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,israel,column_y,aggregate
1975:Q1,7.59684674112299,15.1795909223897,16.1666612545243,48.8249248767349,52.0184895221015,15.7803518365594,8.71398327958024,13.4948253492945,11.0999740688519,5.91894692537777,3.423932782442,8.19468978086857,60.143237841439,8.7036640634882,7.4901764269727,14.9212151685431,13.3785454124047,7.41923171435029,14.570812294741,17.2527342504304,3.49472151437932,0.0000688405797101449,0.00341768775253354,,22.50208372681664
1975:Q2,7.74255134282871,15.9339468887824,16.3884916776186,48.1883781172095,52.6678269890469,16.204205566304,9.75305314011997,13.6482652059062,11.5029744904765,6.03280056265436,3.64801905691914,8.06484315291074,60.3097934710193,9.22904489812439,8.19053700556811,15.7862131493282,13.4790143779258,7.4297362401106,15.0614489306148,17.6105293699683,3.56090942184862,0.0000722222222222221,0.00343806689934161,,22.839173281380152
1975:Q3,8.0429572827875,16.6462581957247,17.0954874209036,47.7263167372664,53.3350647636395,17.0182754087258,9.96018267681993,13.8376585781229,11.915453394311,6.14733909699087,3.86828291950796,7.96922967561546,60.5096602265156,9.8175660423327,8.86942095808017,16.8242107262703,13.7121152652926,7.53780712355652,15.5873976790027,17.6496460867822,3.57414700334249,0.0000757246376811594,0.00356809284642896,,23.05363730892648
1975:Q4,8.29438993321039,17.5652571242366,17.337194515437,47.1362210723628,54.0515696384904,17.1392667421488,10.7001542640672,14.1961304378985,12.3922268357341,6.25215485117316,4.08472443610695,7.90784934898274,60.742838107928,10.4289994130179,9.52682831363425,17.9919580003302,14.1619985432732,7.70594189997679,16.1536381522342,17.994068527926,3.65357249230565,0.0000797101449275362,0.00387378168259189,,23.41125531781104
1976:Q1,8.5789777323083,18.7412894455284,17.5774048630025,46.4328917658606,54.8287121672186,17.6579702731339,10.7699969604349,14.4166160392948,12.8883337178878,6.45582973643863,4.29734358596689,7.88070217299646,60.9593604263824,11.0658724732559,10.1627590606137,18.9867056782331,14.1397435638063,7.85803812640401,16.7188671140791,18.1331234597124,3.71976039977496,0.0000839371980676328,0.00398342685137153,,23.670100644886467
1976:Q2,8.83190467557926,19.6659287026627,18.1107767634676,46.101201329453,55.6704265563437,17.7095690948609,12.0550819799694,14.4861728314643,13.3396951929551,6.57877031749022,4.50614036908777,7.88778814772109,61.359093937375,11.7061231488522,10.7772131990246,21.3222002263529,14.7607770323157,8.02077487735965,17.3344496431362,18.8700697567289,3.81242347023198,0.0000885265700483091,0.00436891145318355,,24.27577165801078
1976:Q3,9.07099480309216,20.5764165806258,18.1032681548412,45.7733699897156,56.5780014701615,18.1319240524619,12.4973726203444,14.7115241869651,13.7993473315807,6.66245461312581,4.7111147854696,7.92910727285059,61.925383077948,12.4184163430472,11.37019072887,23.0089462888839,15.1186529708569,8.11233265179998,17.9917682789188,19.1797622057737,3.81242347023198,0.000093599033816425,0.00452505644110432,,24.671867963920175
1976:Q4,9.25476620649387,21.4961216028518,17.9913091399124,46.0183602216698,57.551935054935,18.9769017848725,12.5130358943715,14.8721649178381,14.3320540284188,6.80735073148094,4.91226683511237,8.00465954954466,62.524983344437,13.1516618368722,11.9416916511135,24.39294305814,15.7238079014529,8.24390540968912,18.7025062071593,19.4110833610902,3.79918588873812,0.0000991545893719806,0.00474836746301852,,25.03869886424892
1977:Q1,9.47565054348981,22.4489548947264,17.8786948471237,45.9410963216508,58.5927726741397,19.0566822183755,12.8047022893842,14.9379085374173,14.9552791238085,6.941423997715,5.03661320309226,8.11444497777091,63.2078614257162,13.7373154145065,12.574693767213,26.8581873033776,16.0341881725353,8.41180879151876,19.4939968999919,20.0353406692363,3.81242347023198,0.000107004830917874,0.00488086719200055,,25.604460109544387
1977:Q2,9.6616455706309,23.4228942438627,18.0549284520832,46.2541283250189,59.7018111413004,20.0865862663867,12.2034409258397,15.0903603222694,15.4261284957791,6.99487977533665,5.25931384522645,8.25846355649919,63.9073950699533,14.5603344034217,13.0700503501397,31.0534275101854,16.2416498448277,8.61019197445921,20.2023244050203,20.9366407034087,3.86537379620743,0.000113043478260869,0.0051863805034391,,26.303154135032305
1977:Q3,9.87554593913227,24.4037776971671,18.2411590394979,46.5958051148581,60.8824104093101,20.915145567274,14.1689637660272,15.0852641026852,15.875974609781,7.1254519009868,5.50738544659113,8.4367152853658,64.6402398401066,15.5342864882177,13.5107392011203,31.7454258948135,16.6129418494893,8.66657124377505,20.8929839960662,21.424509011808,3.86537379620743,0.000118840579710144,0.0054816115685314,,26.884691782210872
1977:Q4,10.0291809952902,25.4955699059056,19.1271479679278,46.635818771509,62.1432790759864,22.0930422772393,14.1261047841958,15.1529290492134,16.3802685164338,7.38817510867176,5.78082800718628,8.6492001668557,65.4063957361759,16.5957868305627,13.8967603194994,31.8751755919312,16.9789548411583,8.64960941516075,21.5789919574575,22.2768588189727,3.89184895919515,0.0001243961352657,0.00607941955142024,,27.582224678583344
1978:Q1,10.2230904704319,26.1322265700922,19.4007794532026,47.0138610204195,63.5071749108227,22.8517883080873,15.4305235897684,15.4185247533439,16.7666064997349,7.65086608286048,6.061604733962,8.895918200966,66.1558960692871,17.5447658178065,14.0844714608541,32.2644246832845,17.0101022156976,8.64659459925674,22.2048995065013,22.9449536015967,3.93156170367673,0.000128019323671497,0.00654943917010627,,28.22851587493449
1978:Q2,10.3793969009057,26.8603994598758,19.8496668446124,47.8270541952285,64.8415753954884,23.5729653800692,16.896929479866,15.6202635823568,17.2167031892666,7.95656237706626,6.39300393023807,9.17686938522325,67.0886075949367,18.8352228706511,14.4186140181951,34.5999192314043,16.9452474775383,8.71558980456903,22.832671545772,23.8361809860291,3.9447992851706,0.000132850241545893,0.0075805472064287,,29.055658573319224
1978:Q3,10.6251832675393,27.6384155826529,20.3127576183515,48.8625321857057,66.1721491451752,24.2551038890238,17.1728720313465,15.598010632532,17.6896175279162,8.42359835223897,6.75698880296459,9.56256483332604,68.1379080612924,20.3733272439648,14.7555457472612,32.5671739765593,17.3878516487283,8.80452228362198,23.4589170946813,24.5510177404818,4.02422477413376,0.000138888888888888,0.00822535537994585,,29.735940715343762
1978:Q4,10.8061432006659,28.2681265498759,20.5292322988721,49.8874841836793,67.5223636278235,24.6101389224053,16.800115182863,15.7427524001933,18.2714477396198,9.06930416461716,7.15355935214156,9.77096009295346,69.3704197201865,22.0776142052292,15.0952666462283,32.1346749861668,17.5635399745377,8.90925998086754,24.1015660425976,25.2436434830761,4.16983817056623,0.000144927536231884,0.00976173437236981,,30.435713223700308
1979:Q1,11.0304786511165,28.9523314501026,20.9505701840467,50.8674516290128,68.9362179542613,25.2088030165302,16.6363473548871,16.0376610530687,18.7105540852787,9.67143548814821,7.77580482257152,9.70333960614093,70.6862091938707,24.4359718776448,15.4342902528529,31.2696770053817,17.6228849231021,9.05139771783597,24.8297606557279,26.3741402575418,4.26250124102326,0.000153381642512077,0.0117872293313675,,31.337875616088148
1979:Q2,11.2142282362425,29.5949418885988,21.7785863146651,51.7538843614902,70.1387706931484,26.1481684388414,17.6450779503062,16.2473236664779,19.3460078090304,10.3347359397067,8.16031102672836,10.0366100570676,72.4183877415056,26.2386011434869,15.7809840766738,31.831925692892,17.775945176772,9.18582627659927,25.3268749264909,27.1911162594232,4.40811463745573,0.000160628019323671,0.0155356406091726,,32.2436069226188
1979:Q3,12.0554964010928,30.0826074818043,22.7605772853236,53.0622545358905,71.1542622075154,26.6409372453648,17.4073971552176,16.6013705646326,20.0731955654336,11.0061973829665,8.50016720941459,10.6720558846953,74.5336442371752,28.1222302014175,16.1318616554521,31.4426766015387,17.9634672122579,9.2995230766909,25.7260804874756,27.7754999807574,4.59344077836979,0.000167874396135265,0.0199905536224196,,33.06686086923156
1979:Q4,12.8236975195892,30.4460945555364,23.7907251342929,54.4570634735025,71.9591241848932,26.7276955364879,17.4555256839955,17.0676874007731,20.9972065612075,11.8128852210461,8.79537337063022,11.3276326489981,76.832111925383,29.9729057275197,16.4869229906926,30.1884295294003,18.2959603441585,9.41233294909837,26.033582340356,28.3460690992976,4.76552933778998,0.000175120772946859,0.0252518430089488,,33.902724654466375
1980:Q1,13.6426919134031,30.6525918638511,24.9124319576421,56.1135034532773,72.4577818426615,26.2473603741853,17.8549512855886,17.8343218801502,22.4900963877572,12.4392325479143,8.78672526588314,12.0738514649533,79.4636908727515,31.7545229066952,16.9765617703155,29.4531812457329,18.8084930538543,9.59383389598919,26.1475197505178,28.8652077151909,4.95085547870404,0.000181159420289855,0.0297273172934169,,34.78241773722041
1980:Q2,14.311664170879,30.2650618893649,26.2790712495161,57.0735978605329,73.3356246985561,25.2371994482339,18.2630867820197,18.4714177846495,23.3415645130066,12.8307251745959,9.09631308195447,12.9107123126777,82.0286475682878,33.5069829383848,17.2878331375606,29.5396810438114,19.517871456781,9.91550356283633,26.2509643739956,29.2634517023379,5.28179501605056,0.000189613526570048,0.0358096748185822,,35.59581133274455
1980:Q3,14.7473892643193,29.7193927141878,27.5473562827973,58.164078281402,74.5115967630996,25.7662106816858,20.4642189402202,19.0993082975704,24.095583711117,13.1997872470165,9.46493257435209,13.6142599816409,84.7101932045303,35.3840102091554,17.5511307801599,27.939434779359,20.0287213950461,10.257065592318,26.3236866541519,30.1038124533439,5.77158553132342,0.000200483091787439,0.0417613076991257,,36.653796881966905
1980:Q4,14.9356011345762,29.0887927576748,29.6646971342587,59.1009459084325,75.9962452096966,25.928611677033,21.7143916969965,19.5797418689786,24.8843023391897,13.3160518389545,9.89258374307601,15.0803153338476,87.1752165223184,37.2390646918323,17.7664547007167,27.4636858899272,20.6918940458811,10.580760487015,26.3262145025835,30.227726308747,6.31432637257172,0.000213768115942028,0.0518373694017354,,37.44832495137014
1981:Q1,16.1511506821423,28.6503808100091,33.4300228818464,61.016727461981,77.9051926366888,25.7677576834149,21.1268069277108,20.4495294523544,25.5736403725465,13.5179477143287,10.6939548748149,17.6224156620886,89.4736842105263,40.0909709977701,18.0146908232563,27.2474363947309,21.1051799875042,10.9944526871741,26.0525378874239,30.3950637203808,6.85706721382003,0.000230676328502415,0.0644632081137715,,38.389099323337135
1981:Q2,16.6375724554369,28.4008975422095,36.6553686316086,62.8720983957896,79.4220892137746,24.5240412444589,21.9797769837324,21.0993713141893,26.0986069150041,13.7642774815424,11.1137940815159,19.0905909331958,91.7388407728181,41.4396331166918,18.1017129264712,26.425688312985,21.5426765954621,11.9585999653673,25.9705944248835,30.9582128237597,7.43952079954992,0.000247584541062801,0.0814907242675504,,39.3473502309863
1981:Q3,16.3860424279887,28.0696433054451,40.5715065226005,64.0778597092601,80.6610963798486,23.7384687940481,23.2092894823083,21.8865227091053,26.5383678978647,13.8271161331359,11.4667896498676,19.7983784436366,93.9706862091938,42.5384944130674,18.108406934334,25.5606903321999,21.9725670534077,12.8781353572337,25.9774310765321,31.4783236620897,8.03521196677367,0.000264492753623188,0.100083074574246,,40.218193821078906
