column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,netherlands,norway,new_zealand,sweden,us,column_u,oecd_19
1975:Q1,7.59669812585871,15.2230793994102,17.4347126848638,49.4095438658673,53.7078746496647,15.7675268111067,3.5628977865819,13.9039559101736,11.0710051580057,6.00923489995572,3.35180311576025,7.8386211053068,59.0642952490421,8.71685828726006,17.8817837043203,13.353301986509,7.42537338477952,14.5674630290816,17.3805474063946,,23.0269790512132
1975:Q2,7.77044270690944,16.0151037191044,17.7573628684144,48.0134797916186,54.3237057970017,16.2763523010125,3.64557147964684,14.0105613280815,11.5037344797879,6.15751464121639,3.50633520350705,7.74986774476991,59.22293732212,9.2468292221531,17.246360910207,13.5229002158364,7.40560398853078,15.0709370220864,17.5200468627488,,23.2181090212486
1975:Q3,8.03955436348602,16.5257058633559,18.4880839806375,47.6328052024101,55.0075502420752,17.0222665574498,3.74448440602328,14.269717632971,11.941606865913,6.29167599105124,3.70834873589714,7.67952404255044,59.3884827472232,9.80576022246795,17.7600820195644,13.7142879354668,7.53954215594841,15.6057881503147,17.6940112592332,,23.4791781302807
1975:Q4,8.30953167311668,17.3813721477584,19.2031959014344,47.4987982666111,55.7715788450364,17.0734164030012,3.85693945411577,14.7670027199389,12.3951256011548,6.35256765481051,3.98155062524383,7.66173024573059,59.6027869721258,10.3892526385771,18.6060760554671,14.0775279062762,7.72249611473081,16.1674133052628,18.0554694147737,,23.84059043189
1976:Q1,8.57576321529089,19.0611121938863,19.8752548951545,46.4610630739939,56.5178430340577,17.6517805300896,3.98862660756056,14.8989606513754,12.8575928881582,6.55601194785137,4.21585702334311,7.67853426893458,59.8669920409835,11.0781961740987,19.3921431834514,14.1127279192099,7.86512865633534,16.7112901379954,18.2614202438038,,24.1561298775583
1976:Q2,8.86791771091084,19.6427963075193,20.6162068131526,46.3841842035797,57.408884321697,17.7831854179347,4.14246068439001,14.7757715574786,13.3413012598187,6.71469000046627,4.32375255331919,7.72663117110743,60.2533245880839,11.7269090577093,20.7572875594657,14.808353002398,7.99607122400297,17.3477085874063,18.7915428713742,,24.6416967804169
1976:Q3,9.06580134726118,20.5596160025174,20.8151589203949,44.8837191634189,58.3592447164213,18.1330495775323,4.31461409650283,15.3001566824059,13.8288545066261,6.81763204299201,4.51155743480585,7.78956734885438,60.777748544346,12.406344633155,22.7963020453668,15.1175704486153,8.11191413702706,18.0138372679739,19.2367040586657,,25.0986749236773
1976:Q4,9.27175511379647,21.497745971202,20.6494256658167,46.821036891185,59.392225140235,18.9066589977122,4.49863389952812,15.4502144559137,14.3299817360331,6.9168809030936,4.79594465304776,7.90828955915849,61.3509482446634,13.1081286359327,24.8306931541736,15.6317360153871,8.26102778221123,18.7047449285128,19.5778078311152,,25.550382550923
1977:Q1,9.47060552188497,22.4659563714121,20.4054140782378,45.8142479812069,60.4061584539501,19.0574664048513,4.66904194987752,15.2832650542845,14.9262091689185,7.05072530275733,4.95049395714589,8.06108363425619,62.0759547740907,13.743885862452,27.4122945882164,16.0166827742498,8.42235413361052,19.4998866007573,20.1325378965138,,26.089833185515
1977:Q2,9.70062086393223,23.4030418729765,20.3799674808695,46.4097240012577,61.5632623725097,20.1563765597877,4.90741910352702,15.5978026767439,15.427210868579,7.13995290007513,5.03341674786463,8.24384424790384,62.756301548842,14.5815713756431,30.2535014682773,16.2763830734495,8.58511964852449,20.2182342033146,20.8421697851493,,26.7343931483468
1977:Q3,9.86978288410207,24.2466890861484,20.325084925778,46.8929844177265,62.7822361085176,20.9282407773467,5.1757335655161,15.6076251266915,15.9109585056972,7.28707476962257,5.26922835852413,8.44561525681173,63.4408293109148,15.5240991997906,31.4336695146192,16.6117066216889,8.66052310669323,20.9172092827139,21.4621293035536,,27.3187989030646
1977:Q4,10.0556380752646,25.9425842009467,22.2405017188807,46.5999838624723,64.0918835577633,22.0092274389569,5.46362156195485,15.6270233294222,16.3697504120216,7.50912923313205,5.65473690136415,8.698137122352,64.1791361542333,16.5589787870793,32.4286051773765,16.8883636812681,8.66767900902681,21.5890097940071,22.3346265637521,,28.1036861969728
1978:Q1,10.2099366259866,25.9714758822541,22.6753740679,46.8221940360264,65.5305598416323,22.8517137255176,5.84717418909145,15.8591653183788,16.7441711001423,7.77549311564564,5.96486209720594,8.98471931776799,64.970807588411,17.5309015539819,32.9111844160487,17.0007507272765,8.6627705395766,22.2013195214015,23.0293505919148,,28.7540460101504
1978:Q2,10.4156774763086,26.7722395872607,23.1781948936288,47.8426821635584,66.8898582554003,23.6335325039018,6.17674827001715,16.1919023604716,17.2126909638624,8.12061978639499,6.67177272286242,9.30011021555709,65.8809178690613,18.8601910329611,33.7793743045238,16.9619291348651,8.69039856401953,22.8559260656944,23.772758060238,,29.4830627788925
1978:Q3,10.6256293991673,27.7220089553256,23.7083207998195,48.7952510521691,68.2455474593666,24.3060740712476,6.4986538362071,16.0651193688441,17.7304424564613,8.60532391828029,7.11533527200188,9.64913341947115,66.8720013005545,20.3670754256363,32.2510729826635,17.3831708124196,8.79219332223041,23.4850693432231,24.5803324728199,,30.22439653437
1978:Q4,10.8413341823113,28.2215408294312,23.9706360470246,50.4323674123402,69.6262299140771,24.5154673698114,6.80463069086712,16.3354316518473,18.2578448821731,9.22397211353988,7.04908740027191,10.0317158950797,68.0715880068988,22.0446393823788,32.6460414787593,17.4892455750497,8.92847978105675,24.0868143280868,25.3320227419005,,31.008786587107
1979:Q1,11.0172233230891,28.9276996160648,24.452973204406,51.0833006873387,71.2294110294743,25.1896231267509,7.2047510383051,16.5065901768063,18.6885643153211,9.83652461628174,7.4414732646959,9.80646370206723,69.4181059894668,24.3981345249261,31.8218368494275,17.6153444591236,9.07466874191719,24.850100424812,26.4515608893174,,31.9534378315665
1979:Q2,11.2301134995702,29.6587369900462,25.3577504078577,51.4055293424947,72.4499399599866,26.1834380413298,7.48836599019283,16.6657515880673,19.33513916957,10.5456642145072,8.70684005051099,10.3163290691331,71.1140638559095,26.2654559497417,31.2000109860172,17.7760141939055,9.1579876929118,25.3562678426211,27.1365502823117,,32.7913954962712
1979:Q3,12.0704853327096,30.0010645795671,26.5657926079034,52.9253993511106,73.5409373573698,26.7456144973506,7.71005342182813,17.170055003526,20.1258527384445,11.2259153670652,8.50237728507236,10.9406549829539,73.1484772787979,28.1167730769442,31.1184648825419,17.9501857031829,9.2812272490126,25.7509224907718,27.7640656299234,,33.6796548089272
1979:Q4,12.8796504968095,30.4396792617587,28.1996795037328,54.614349076521,74.5221257265253,26.6495306374863,7.87287088539828,17.6917018688596,20.9819888363378,12.0278079214136,8.81995845695286,11.6296026162623,75.3981360382609,29.9675414931818,30.6008863709949,18.2484112396554,9.43328636453257,26.037229267614,28.5147132549399,,34.6571412632351
1980:Q1,13.6259697534117,31.0663180413614,29.512645085574,56.8449018574946,74.414845931623,26.1932237715649,7.85906878813329,18.3141199142066,22.46138963886,12.6626532465893,9.05239554812461,12.4251204717928,78.0345162961662,31.6642117125188,29.9538637898548,18.7921530588194,9.62311095179889,26.1435799043467,28.9213680139172,,35.4625191155374
1980:Q2,14.2944610390349,30.2789126401169,30.8137000636948,56.9730342684883,75.4359421716723,25.2242275269151,8.01216794083173,19.0285728964604,23.3255635292456,13.0857434615081,8.96910167812536,13.3134945103035,80.5483687850357,33.5440178147147,29.0895449960383,19.5005774146859,9.88430297687112,26.2874467544294,29.2369963546688,,36.2341707276686
1980:Q3,14.791442912743,29.6808563794653,32.2141286649403,58.4334446325994,76.6587977350139,25.9148219871852,8.15151968631019,19.8668081042736,24.1596006691471,13.4437168432707,9.33664778983609,14.3358803430107,83.1381034588489,35.3829064290863,27.5630805266977,20.0094810202353,10.2353587313259,26.3479698693916,30.0758592437208,,37.2563227424199
