column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,netherlands,norway,new_zealand,sweden,us,column_u,oecd_19
1975:Q1,14.4190632361689,22.1631565547539,19.8824844065116,38.4980471138872,31.2157424044491,19.2928847570199,6.68603018424534,12.8501949749775,16.7312555713246,9.06066939815322,7.96561487022067,6.27584655602417,37.1562174517837,2.50306389880433,31.0398639326663,10.5046791841667,10.6975508162629,14.25041692112,18.0532671895651,,19.5321920714196
1975:Q2,14.6644765640047,23.3799980853729,20.4673287376508,38.4686558068159,31.977591006223,20.1269605151033,6.90722407068567,13.2063068155959,17.174153462303,9.25350936210598,8.20140034185224,6.63389889880264,38.2072994031927,2.54797620760414,32.2560359273057,11.0396269193073,11.0486610083083,14.6959249559005,19.0372705824019,,20.2759212610073
1975:Q3,15.051024251781,24.4752205060802,21.3287359736231,38.4742392996495,32.5771744546851,20.9337621010631,7.16346121432597,13.5479309647042,17.639210874552,9.7316828495188,8.46407281161111,6.99446938416205,39.3812602764523,2.65769545915615,33.4110504966702,11.552339837382,11.3919721657828,15.1588329061804,19.0197529410303,,20.6477441480486
1975:Q4,15.4425314756676,25.4714406934271,21.7996603679405,38.5172659275465,33.0262282713717,21.7088764603974,7.4582706565173,13.900924571836,18.1325979113409,9.9694977789911,8.75597976043034,7.37143951626446,40.6632442214232,2.85022732851716,34.490635903469,12.0693170152845,11.743981077006,15.6387104155554,19.4396537169964,,21.1745840750896
1976:Q1,15.7065027261986,26.4361786982065,22.3606007180215,38.5885668191749,33.3228866087417,22.5008712833333,7.75766927085652,14.246004338574,18.6420660166596,10.4284397714387,9.07491472819207,7.75004750276741,42.0555760589066,3.12276600897465,35.481645295328,12.5471434864855,12.0955692705071,16.1409639802176,19.851474059037,,21.7163577526229
1976:Q2,16.0770653595325,27.1507972833039,23.2721847724255,38.7117449916019,33.693339064074,23.2318805666875,8.13807599359834,14.5856392667738,19.1664559615093,10.5287433525192,9.43143975490771,8.14137340857889,43.2968079087209,3.35700167557192,36.3713398110302,13.0435309447242,12.4273095536258,16.6277644438539,20.0940629440674,,22.1675550584738
1976:Q3,17.2330234097514,27.7521236124465,22.9568164515855,38.872710473949,34.1373813577134,23.936334568183,8.55091113609915,14.9192391046683,19.7144823320096,11.1861684230138,9.81521315481233,8.5339889705358,44.3862193044075,3.55339216928296,37.2042291418744,13.5144439649495,12.75073399522,17.0901740439006,20.4831637341774,,22.6725938746127
1976:Q4,17.5768065593785,28.2503677216752,23.9774740467716,39.0718408414848,34.6255339618145,24.6022738620877,8.9991214982172,15.2571084834146,20.2897029077259,11.4043204450107,10.2255226763177,8.9437142115597,45.3348263719337,3.71551834401491,37.9770127280025,13.9920796249788,13.08278806719,17.5472136336166,20.865386850887,,23.1642614226532
1977:Q1,17.898115031559,28.3807897758889,24.1937921147814,39.3100376310007,35.1582272965092,25.2414574566624,9.50840417849696,15.4812868645711,20.8027942258536,11.5278138609468,10.7328746192086,9.37153034208381,46.1437086048299,3.84393759064136,38.4642089977643,14.4373114235439,13.2594465888933,17.9818616493739,21.1648012593106,,23.5606204514376
1977:Q2,18.2455099469924,28.7467322893177,25.0152437313875,39.5817925268045,35.6782507900069,25.8864468885157,10.0157531925757,15.8498914636798,21.4379299312588,11.8094017597398,11.1339689032746,9.78496005721769,47.0110548881459,4.04040043865283,39.1437792397642,14.8926466164642,13.6290670092634,18.4416061040119,21.6711687096229,,24.0968711874447
