column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,s_africa,croatia,column_x,aggregate
1975:Q1,71.77758551824289,67.02812037785799,71.90019020067697,75.37210432096238,65.9786060128552,70.82795339878399,70.37175564529144,53.958846474182934,66.65476796554263,47.126012897607445,52.25097648857076,60.22506948042108,62.64131023643477,26.145163469037524,38.384115151856655,79.47669304827497,48.453204343874745,80.11939402395146,72.72548714169648,56.98063549142989,95.69322403701682,7.500489076560799,,60.03895632775078
1975:Q2,70.8922985469542,67.15474024103035,72.73901503019121,74.27934286152829,66.67588038069967,72.27793328415396,69.97435092301014,54.15136573793323,66.72001249377846,45.41772923729741,51.5163358214965,62.086349497759166,63.474938949151806,26.593417586197287,37.95816902040781,81.13438446071918,49.268294930787015,78.51371856738758,73.23580253511034,59.34159067659609,96.08142725827686,7.642338742730552,,61.207776497929416
1975:Q3,70.24262303783426,67.67158137773322,73.51876087266422,73.50800032371633,67.44883540098078,73.42513527550527,69.99653130317229,55.10099863756239,67.0276755264667,45.89653734385883,50.80833227975088,63.57145109265109,64.13882864446158,27.545518299444037,38.45616809681141,81.43706582719068,50.11816430592667,78.14449137770951,73.6363652999399,58.14568828197378,99.36416489381176,7.777119008406014,,61.09301146019852
1975:Q4,68.39969551871641,68.59594242302524,73.66380311776342,73.08217394425559,67.6130321772923,74.38531611057071,70.5392400371527,57.82408587467665,67.41262050905942,44.937564121850876,50.11348274647498,64.92752307593244,64.5267879335537,28.282427396969535,39.631977401354604,82.83251376248464,51.02320223494012,77.27588211257249,73.97466457249041,58.30183355115896,100.588393149759,7.904413194728694,,61.33169736422959
1976:Q1,68.3285103574975,71.21784280185099,74.10155581723939,73.01750413903892,67.6267999589728,75.19594934028963,70.9797290461465,54.11769984360164,67.65550459819968,45.405515770811654,49.44021032522111,65.22473764711415,64.69358056655942,28.970193538586287,41.04957409013725,83.17715341794776,51.924336460659404,75.65944048238318,74.23999051164783,58.710601592880174,98.58966488228427,8.02382805771965,,61.629464538545236
1976:Q2,68.844470722838,72.07645847958997,75.66275366123497,72.99879867045651,67.77475099984632,75.90736122641488,71.52386268468408,54.453041659392355,68.0823321595642,44.677580098771315,49.0952900899703,64.95835117687608,64.62122612977029,29.74400934546991,42.297814343997864,83.38226534177198,52.68526541816393,74.18908880568137,74.50574039271565,58.753035249276934,96.047564947666,8.134995850177567,,61.719583695444484
1976:Q3,70.82907911697308,72.47778491875599,73.47845887839064,73.01219947545854,67.95439570211002,76.48974738820505,71.75225747298546,53.79199174620592,68.32905797245425,46.193442404181766,49.05350155665095,64.93093534511407,64.98784379936366,30.0819069422348,43.03062618612226,84.24177998300546,53.3118991972922,73.80823925457574,74.73321112304826,58.901894635293175,95.89393161989857,8.237576234671057,,61.953201960321444
1976:Q4,70.41104509709845,72.44541848576722,75.57182768752246,73.11078233529173,68.61667866704526,76.88413202494165,71.69563559301028,53.72335611665993,68.52433767247523,44.78662667663599,49.209046676322316,64.96117667944587,65.16331862676068,31.22605007112298,43.05979020573476,83.369201400338,53.78260779870479,73.50568910032233,74.9455890727315,58.990529976462135,96.51753720584483,8.331258033630556,,62.093364567256245
1977:Q1,70.16257390818006,71.1293441768232,74.43263372615255,73.32800853153614,69.1102835964294,76.8996533592039,71.99761286635157,53.034057192716645,69.0506267683856,43.44353668393914,49.85676128506389,65.57039274521897,65.08217856536974,30.344818948328456,42.802035121760504,84.65967516074625,54.169496308633036,71.97554223043034,74.93198115382579,58.72498072984884,99.2740963277698,8.360250208611545,,61.969644208433856
1977:Q2,69.5371764232616,70.96331623454972,75.38464281044945,73.64701356472276,69.75421171879307,77.16704788621566,71.28778724229386,52.6366761974513,69.23334276827377,43.119351669648275,50.42988739131148,66.30776547676878,65.43493870702524,31.24062560990956,42.72941365759787,83.60052494338188,54.5419216623507,70.29631839878213,74.90592321016312,59.17646348646946,97.68451441378086,8.457207831086519,,62.26371144048235
